No,시설명,대표자,연락처,주소,지도자,시설면적,운동종류,장애종류,강의명,시간,요일,강사명,기간,차량지원,장애 지원시설,수강료,경도,위도,상태
998,하늘빛태권도,김영동,053-314-2004,"대구광역시 북구 팔거천동로 104 후문지하상가 하늘빛태권도(동천동, 칠곡2차보성서한타운)",3명,130 ㎡,태권도,청각/언어,[12월] 태권도,10:30 ~ 11:30,"월,수,금",김영동,2020.12.01 ~ 2020.12.10,지원,장애인전용 주차구역,"80,000",128.558121212748,35.9324798640726,정좌표
999,하랑태권도,양광영,053-614-6787,대구광역시 달성군 논공읍 논공로21길 14-6 2층 하랑태권도장,1명,160 ㎡,태권도,"지체, 지적/자폐, 뇌병변, 기타",[12월] 태권도 수업,14:30 ~ 22:00,"월,화,수,목,금",양광영,2020.12.01 ~ 2020.12.10,지원,,"80,000",128.445134596986,35.7302547607783,정좌표
1000,하모니예술심리치유센터,윤선유,062-962-0713,광주광역시 광산구 풍영철길로 20-6 CM빌딩 4층 하모니예술심리치유센터(우산동),1명,128 ㎡,기타종목,"지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타",[12월] 스포츠 클럽,09:00 ~ 19:00,"월,화,수,목,금,토",이상현,2020.12.01 ~ 2020.12.10,미지원,"장애인 화장실,장애인용 엘리베이터,장애인전용 주차구역,주출입구 단차없음,시각장애인 편의서비스","80,000",126.812852875484,35.162802836686,정좌표
1001,하모니예술심리치유센터,윤선유,062-962-0713,광주광역시 광산구 풍영철길로 20-6 CM빌딩 4층 하모니예술심리치유센터(우산동),1명,128 ㎡,기타종목,"지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타",[12월] 특수체육,09:00 ~ 19:00,"월,화,수,목,금,토",박경숙,2020.12.01 ~ 2020.12.10,미지원,"장애인 화장실,장애인용 엘리베이터,장애인전용 주차구역,주출입구 단차없음,시각장애인 편의서비스","80,000",126.812852875484,35.162802836686,정좌표
1002,하엘언어청각센터,류혜연,063-236-1456,전북 전주시 완산구 효자동2가 1319-2번지 성심빌딩 602호,명, ㎡,기타종목,"지체, 청각/언어, 지적/자폐, 뇌병변",[12월] 트램폴린,09:00 ~ 17:00,"수,목",강규훈,2020.12.01 ~ 2020.12.10,미지원,,"40,000",127.103077308278,35.8082935056911,정좌표
1003,하엘언어청각센터,류혜연,063-236-1456,전북 전주시 완산구 효자동2가 1319-2번지 성심빌딩 602호,명, ㎡,기타종목,"지체, 청각/언어, 지적/자폐, 뇌병변",[12월] 트램폴린,09:00 ~ 17:00,"수,목",강규훈,2020.12.01 ~ 2020.12.10,미지원,,"40,000",127.103077308278,35.8082935056911,정좌표
1004,학사태권도,박승찬,032-818-0044,"인천광역시 연수구 먼우금로 282 태산아파트 상가 2층 학사태권도(연수동, 태산아파트)",2명,231404958 ㎡,태권도,"지체, 시각, 청각/언어, 지적/자폐, 뇌병변",[12월] 태권도,14:00 ~ 22:00,"월,화,수,목,금",박승찬,2020.12.01 ~ 2020.12.10,지원,장애인전용 주차구역,"80,000",126.681011325657,37.4204217773618,정좌표
1005,학성승무태권도체육관,신대선,052-298-0027,울산광역시 중구 해오름1길 6 남외동(남외동),1명,76 ㎡,태권도,"지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타",[12월] 태권도,03:00 ~ 08:30,"월,화,수,목,금",신대선,2020.12.01 ~ 2020.12.10,지원,,"80,000",129.343531562944,35.559796621455,정좌표
1006,한국스포츠교육희망나눔사회적협동조합(언남중학교),김광원,02-578-7947,서울특별시 서초구 언남길 85 지하(양재동),4명,1003 ㎡,농구,지적/자폐,[12월] SC농구단 A1,13:00 ~ 14:30,토,김광원,2020.12.01 ~ 2020.12.10,미지원,장애인전용 주차구역,"150,000",127.045959294697,37.4755663894392,정좌표
1007,한국스포츠교육희망나눔사회적협동조합(언남중학교),김광원,02-578-7947,서울특별시 서초구 언남길 85 지하(양재동),4명,1003 ㎡,농구,지적/자폐,[12월] SC농구단 A2,14:30 ~ 16:40,토,김광원,2020.12.01 ~ 2020.12.10,미지원,장애인전용 주차구역,"150,000",127.045959294697,37.4755663894392,정좌표
1008,한국스포츠교육희망나눔사회적협동조합(언남중학교),김광원,02-578-7947,서울특별시 서초구 언남길 85 지하(양재동),4명,1003 ㎡,농구,지적/자폐,[12월] SC농구단 B1,16:00 ~ 17:30,일,이상수,2020.12.01 ~ 2020.12.10,미지원,장애인전용 주차구역,"150,000",127.045959294697,37.4755663894392,정좌표
1009,한국아동청소년발달센터,이창희,031-224-7456,수원시 권선구 경수대로 401 KT남수원 2층,2명,310 ㎡,기타종목,"지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타",[12월] 장애인 스포츠,11:00 ~ 18:00,"월,화,수,목,금,토",정재훈,2020.12.01 ~ 2020.12.10,미지원,"장애인 화장실,장애인용 엘리베이터,장애인전용 주차구역,시각장애인 편의서비스","80,000",127.024115993109,37.2623495007421,정좌표
1010,한국체대 용호 태권도,양성태,02-813-3667,서울특별시 동작구 양녕로30길 4 한국체대 용호 태권도(상도동),3명,131 ㎡,태권도,"청각/언어, 지적/자폐",[12월] 태권도,13:00 ~ 21:00,"월,화,수,목,금",양성태,2020.12.01 ~ 2020.12.10,지원,주출입구 단차없음,"80,000",126.944493611014,37.499257755312,정좌표
1011,한국체대박사태권도,추양원,02-255-0244,전라북도 전주시 덕진구 숲정이로 47 한국체대박사태권도(진북동),3명,163 ㎡,태권도,"지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타",[12월] 태권도,15:30 ~ 21:00,"월,화,수,목,금","추양원,,윤헤선",2020.12.01 ~ 2020.12.10,지원,"장애인 화장실,장애인전용 주차구역,주출입구 단차없음,시각장애인 편의서비스,청각장애인 편의서비스","120,000",127.132853233687,35.8324272221317,정좌표
1012,한국체육관,이병철,054-821-5770,경상북도 안동시 경동로 898-1 2층(용상동),1명,45 ㎡,합기도,"지체, 지적/자폐",[12월] 한국체육관,06:30 ~ 07:30,"월,화,수,목,금",이병철,2020.12.01 ~ 2020.12.10,지원,,"120,000",128.753652511372,36.5574923090215,정좌표
1013,한라태권도장,장계주,061-741-1900,전라남도 순천시 이수로 224-9(덕암동) 1층,명, ㎡,태권도,"지체, 청각/언어, 지적/자폐",[12월] 태권도,09:00 ~ 19:00,"월,수,금",장계주,2020.12.01 ~ 2020.12.10,미지원,,"80,000",127.509757793852,34.9514907664124,정좌표
1014,한벌태권도,홍주형,043-268-8808,충청북도 청주시 흥덕구 봉명로 239 2층 한벌태권도(봉명동),1명,165 ㎡,태권도,"지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타",[12월] 태권도,01:00 ~ 02:00,"월,화,수,목,금,토",홍주형,2020.12.01 ~ 2020.12.10,지원,시각장애인 편의서비스,"80,000",127.468182230084,36.6399633643326,정좌표
1015,한벌태권도,홍주형,043-268-8808,충청북도 청주시 흥덕구 봉명로 239 2층 한벌태권도(봉명동),1명,165 ㎡,태권도,"지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타",[12월] 태권도,02:00 ~ 03:00,"월,화,수,목,금,토",홍주형,2020.12.01 ~ 2020.12.10,지원,시각장애인 편의서비스,"80,000",127.468182230084,36.6399633643326,정좌표
1016,한벌태권도,홍주형,043-268-8808,충청북도 청주시 흥덕구 봉명로 239 2층 한벌태권도(봉명동),1명,165 ㎡,태권도,"지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타",[12월] 태권도,07:30 ~ 08:30,"월,화,수,목,금,토",홍주형,2020.12.01 ~ 2020.12.10,지원,시각장애인 편의서비스,"80,000",127.468182230084,36.6399633643326,정좌표
1017,한벌태권도,홍주형,043-268-8808,충청북도 청주시 흥덕구 봉명로 239 2층 한벌태권도(봉명동),1명,165 ㎡,태권도,"지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타",[12월] 태권도,17:00 ~ 18:00,"월,화,수,목,금",홍주형,2020.12.01 ~ 2020.12.10,지원,시각장애인 편의서비스,"80,000",127.468182230084,36.6399633643326,정좌표
1018,한빛체육관,민기남,033-734-7177,강원도 원주시 북원로 2870 2층 한빛체육관(태장동),1명,148 ㎡,태권도,"청각/언어, 지적/자폐",[12월] 태권도,10:30 ~ 11:30,"월,화,수,목,금",민기남,2020.12.01 ~ 2020.12.10,지원,,"80,000",127.952926718058,37.3991446836189,정좌표
1019,한사랑태권도장,손정수,02-355-4386,경상남도 밀양시 교동로 6 2층,1명,240 ㎡,태권도,"지체, 청각/언어, 기타",[12월] 태권도교실,13:00 ~ 20:00,"월,화,수,목,금",손정수,2020.12.01 ~ 2020.12.10,지원,,"120,000",128.780932047223,35.5027078870806,정좌표
1020,한울광성태권도장,이병선,032-541-7947,인천광역시 계양구 주부토로 522 근주상가2층 한울광성태권도장(계산동),2명,97728 ㎡,태권도,"지체, 청각/언어, 지적/자폐, 기타",[12월] 태권도,19:30 ~ 20:30,"월,화,수,목,금","이병선,,이병선",2020.12.01 ~ 2020.12.10,지원,장애인전용 주차구역,"80,000",126.728454577671,37.5407937684481,정좌표
1021,한일경희태권도,홍진,031-662-3223,경기도 평택시 이충로 35번길 24 보람플러스 5층,2명,89 ㎡,태권도,지적/자폐,[12월] 태권도교실,19:00 ~ 22:00,"월,화,수,목,금",홍진,2020.12.01 ~ 2020.12.10,지원,,"130,000",127.066493216153,37.059631589626,정좌표
1022,한진태권도장,김영환,055-221-3947,"경상남도 창원시 마산합포구 월영동로 8 437호(해운동, 대동씨코아)",2명,165 ㎡,태권도,"지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타",[12월] 태권도,18:30 ~ 19:30,"월,화,수,목,금",김영환,2020.12.01 ~ 2020.12.10,미지원,장애인전용 주차구역,"80,000",128.558855529254,35.1901073117855,정좌표
1023,함께가자아동발달센터,김인숙,02-6349-7575,서울특별시 도봉구 방학로 165 3층 운동실(방학동),2명,120 ㎡,기타종목,"지체, 시각, 청각/언어, 지적/자폐, 뇌병변",[12월] 특수체육,10:00 ~ 17:00,"월,화,수,목,금,토","김현주,,정해주",2020.12.01 ~ 2020.12.10,미지원,"장애인 화장실,장애인용 엘리베이터,주출입구 단차없음","80,000",127.033807306262,37.662198417341,정좌표
1024,함께가자아동발달센터,김인숙,02-6326-7575,강북구 한천로 1108-1 은승빌딩 4층,3명,100 ㎡,기타종목,"시각, 청각/언어, 지적/자폐, 뇌병변, 기타",[12월] 기초체력,15:00 ~ 16:00,"월,화,수,목,금",이영준,2020.12.01 ~ 2020.12.10,미지원,"장애인용 엘리베이터,장애인전용 주차구역,주출입구 단차없음","80,000",127.021007582957,37.6444201259305,정좌표
1025,함께가자아동발달센터,김인숙,02-6326-7575,강북구 한천로 1108-1 은승빌딩 4층,3명,100 ㎡,기타종목,"시각, 청각/언어, 지적/자폐, 기타",[12월] 기초체력,15:00 ~ 18:40,"월,화,수,목,금",이영준,2020.12.01 ~ 2020.12.10,미지원,"장애인용 엘리베이터,장애인전용 주차구역,주출입구 단차없음","80,000",127.021007582957,37.6444201259305,정좌표
1026,함께가자아동발달센터,김인숙,02-6326-7575,강북구 한천로 1108-1 은승빌딩 4층,3명,100 ㎡,기타종목,"시각, 청각/언어, 지적/자폐, 뇌병변, 기타",[12월] 생활체육,15:00 ~ 16:10,"월,화,수,목,금",장재혁,2020.12.01 ~ 2020.12.10,미지원,"장애인용 엘리베이터,장애인전용 주차구역,주출입구 단차없음","80,000",127.021007582957,37.6444201259305,정좌표
1027,함께가자아동발달센터,김인숙,02-6326-7575,강북구 한천로 1108-1 은승빌딩 4층,3명,100 ㎡,기타종목,"시각, 청각/언어, 지적/자폐, 뇌병변, 기타",[12월] 여가스포츠,14:00 ~ 15:00,"월,화,수,목,금",김정훈,2020.12.01 ~ 2020.12.10,미지원,"장애인용 엘리베이터,장애인전용 주차구역,주출입구 단차없음","80,000",127.021007582957,37.6444201259305,정좌표
1028,함께걷는발달연구소,김소형,055-289-6694,경상남도 창원시 의창구 사림로 63 .,2명,215 ㎡,기타종목,"지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타",[12월] 수영교실,16:00 ~ 17:00,"월,화,수,목,금",하보미,2020.12.01 ~ 2020.12.10,지원,,"80,000",128.679344971291,35.246790049315,정좌표
1029,함께하는우리,박정은,02-907-7726,경기도 고양시 일산동구 대산로 20 501호(정발산동),1명,259 ㎡,볼링,지적/자폐,[12월] 볼링,19:00 ~ 19:40,"목,금",김지영,2020.12.01 ~ 2020.12.10,미지원,"장애인 화장실,장애인전용 주차구역","80,000",126.774244375358,37.6701480436268,정좌표
1030,합기도 비천관,이주현,053-614-4144,대구광역시 달성군 논공읍 남리3길 2 남1리 617-43,2명,131 ㎡,합기도,"청각/언어, 지적/자폐, 기타",[12월] 합기도&호신술/특수체육,13:30 ~ 15:20,"월,수,금","이주현,,이상수",2020.12.01 ~ 2020.12.10,미지원,,"120,000",128.421346148344,35.7344888857912,정좌표
1031,합기도 월드도장,송영성,042-272-3198,대전광역시 중구 대종로 135 2층(호동),3명,200 ㎡,합기도,"지체, 청각/언어, 지적/자폐, 기타",[12월] 합기도,14:00 ~ 22:00,"월,화,수,목,금",송영성,2020.12.01 ~ 2020.12.10,지원,장애인전용 주차구역,"80,000",127.449718268871,36.3040765683215,정좌표
1032,"합기도, 우슈, 킥복싱 대륜관",김헌욱,054-834-8392,경북 의성군 의성읍 문소3길 44 3층 합기도우슈킥복싱 대륜관,2명,215 ㎡,합기도,"청각/언어, 지적/자폐",[12월] 합기도.킥복싱,08:30 ~ 22:00,"월,화,수,목,금",김헌욱,2020.12.01 ~ 2020.12.10,지원,,"120,000",128.695564880854,36.3499006279746,정좌표
1033,합기도하늘체육관,윤광석,063-841-9008,"전북 익산시  모현동 1가 262-7 전북 익산시 고현로89,301호 합기도하늘체육관",2명,157 ㎡,합기도,"지체, 지적/자폐",[12월] 합기도,15:10 ~ 21:00,"월,화,수,목,금","장진신,,윤광석",2020.12.01 ~ 2020.12.10,지원,,"80,000",126.942893295223,35.945072106546,정좌표
1034,해누리센터,이상욱,031-613-1002,경기도 화성시 10용사로 316 5층 해누리센터(능동),3명,258 ㎡,기타종목,"지체, 청각/언어, 지적/자폐, 뇌병변, 기타",[12월] 특수체육,10:00 ~ 20:30,"월,화,수,목,금","지하나,,구자민",2020.12.01 ~ 2020.12.10,미지원,"장애인 화장실,장애인용 엘리베이터,장애인전용 주차구역","45,000",127.052453690163,37.1992469692003,정좌표
1035,해동검도,이영진,053-633-8304,대구광역시 달서구 학산남로 6 2층 해동검도(상인동),2명,231 ㎡,검도,"시각, 청각/언어",[12월] 해동검도,11:00 ~ 12:30,토,이영짓,2020.12.01 ~ 2020.12.10,미지원,"주출입구 단차없음,시각장애인 편의서비스","80,000",128.533652425095,35.8233037515349,정좌표
1036,해동검도 산정도장,박태응,02-959-3936,광주 광산구 손재로 110번길30 .3층,2명,130 ㎡,기타종목,"지체, 시각, 청각/언어",[12월] 해동검도,14:00 ~ 22:00,"월,화,수,목,금","박서현,,박태응",2020.12.01 ~ 2020.12.10,지원,,"80,000",126.798631915827,35.1757733887052,정좌표
1037,해동검도 신평도장,정민호,051-208-3155,부산광역시 사하구 장평로 287 올마켓 위 큰나무정형외과 內 (신평동),1명,240 ㎡,검도,지적/자폐,[12월] 해동검도,14:00 ~ 15:00,"월,수,금",졍민호,2020.12.01 ~ 2020.12.10,지원,,"80,000",128.972807808433,35.0919917618793,정좌표
1038,해동검도(거제),장인명,055-687-9093,경상남도 거제시 국산로 167 영진엘러빌 105호,명, ㎡,검도,지적/자폐,[12월] 검도교실,17:30 ~ 18:30,"월,화,수,목,금",장인명,2020.12.01 ~ 2020.12.10,지원,,"80,000",128.694229707078,34.8988511163791,정좌표
1039,해동검도(창원),,055-288-0206,경남 창원시 의창구 봉곡동 61-10 ,명, ㎡,검도,지적/자폐,[12월] 검도수업,10:00 ~ 21:00,"월,화,수,목,금",권은정,2020.12.01 ~ 2020.12.10,미지원,,"130,000",128.659483039782,35.2456403477102,정좌표
1040,해동검도제일도장,문승영,061-726-7002,"전라남도 순천시 오천4길 21 상가2층해동검도 제일도장(오천동, 골드클래스)",1명,180 ㎡,검도,"청각/언어, 지적/자폐, 기타",[12월] 검도,14:30 ~ 22:10,"월,화,수,목,금",문승영,2020.12.01 ~ 2020.12.10,지원,장애인전용 주차구역,"80,000",127.492684336543,34.9311598369278,정좌표
1041,해동이국민체육센터,조강숙,055-311-9265,경상남도 김해시 삼계로 136 해동이국민체육센터(삼계동),3명,2684 ㎡,수영,"지체, 지적/자폐, 뇌병변, 기타",[12월] 수영+헬스(장애인재활),18:00 ~ 18:50,"월,화,수,목,금","함태호,,김동한,송화종,김성렬",2020.12.01 ~ 2020.12.10,미지원,"장애인 화장실,장애인용 엘리베이터,장애인전용 주차구역,주출입구 단차없음,휠체어 대여,시각장애인 편의서비스,청각장애인 편의서비스","33,360",128.877420740687,35.2627444375709,정좌표
1042,해동이국민체육센터,조강숙,055-311-9265,경상남도 김해시 삼계로 136 해동이국민체육센터(삼계동),3명,2684 ㎡,수영,"지체, 지적/자폐, 뇌병변, 기타",[12월] 중증장애 성인반,13:00 ~ 13:50,"월,목","김동한,,함태호",2020.12.01 ~ 2020.12.10,미지원,"장애인 화장실,장애인용 엘리베이터,장애인전용 주차구역,주출입구 단차없음,휠체어 대여,시각장애인 편의서비스,청각장애인 편의서비스","33,360",128.877420740687,35.2627444375709,정좌표
